sampleNumber,pitchMin,pitchMax,pitchAve,energy,duration,f0,f1,emotion
1031,211.8371,598.1048,370.5499,0.063191,1.360375,868.7954,1895.42,Surprise
1032,243.3619,502.0583,279.8396,0.069873,1.435938,732.834,2635.533,Surprise
1033,305.308,542.0436,447.2779,0.065853,1.435938,1699.887,4265.024,Surprise
1034,418.6011,587.2196,537.3221,0.060033,1.133625,790.7461,3002.618,Surprise
1035,247.5256,511.7894,362.2474,0.055623,1.676875,1715.836,3942.731,Surprise
1036,362.2538,599.5243,500.8619,0.061265,1.5115,1188.624,3346.018,Surprise
1037,326.7022,586.0026,459.7081,0.059069,1.360313,1744.333,1798.312,Surprise
1038,229.4032,492.909,341.6903,0.063764,1.73825,1908.312,N/A,Surprise
1039,192.0938,531.4431,371.5651,0.048671,1.587063,2285.749,4001.991,Surprise
1040,207.399,299.1549,270.3005,0.063502,1.676875,966.3468,2709.9,Surprise
1041,102.8195,548.3015,431.2776,0.072769,1.587063,2341.828,4464.119,Surprise
1042,197.693,367.1042,260.3654,0.053221,1.058063,1228.47,2401.878,Surprise
1043,299.7284,430.7946,349.7478,0.0565,1.360375,1143.962,2733.725,Surprise
1044,283.4764,517.1962,348.9011,0.062414,1.20925,449.039,2361.31,Surprise
1045,156.0943,562.9451,375.2488,0.067146,1.360375,1049.21,2757.168,Surprise
1046,212.2158,556.7935,298.9597,0.065015,1.28475,2346.609,3915.623,Surprise
1047,245.5499,581.8949,480.6999,0.06506,1.360375,930.5474,3622.642,Surprise
1048,146.8501,526.16,384.6695,0.07192,1.587125,1496.899,3480.012,Surprise
1049,312.7148,598.8379,496.2965,0.075955,1.600625,1918.6,3735.309,Surprise
1050,302.1852,583.1429,474.076,0.061449,1.301375,1673.643,3800.283,Surprise
1051,178.5895,344.8023,295.7853,0.028464,1.196625,2276.334,4286.893,Surprise
1052,186.6702,599.2266,379.7786,0.081986,1.282188,612.0889,3233.073,Surprise
1053,78.88709,433.6452,341.4661,0.029466,1.218063,1656.272,2751.064,Surprise
1054,197.6135,425.7488,323.2913,0.039926,1.324875,1213.485,3253.875,Surprise
1055,270.9409,511.4011,367.2771,0.051536,1.367625,1344.493,4175.112,Surprise
1056,185.7932,413.9621,296.8204,0.035863,1.253625,1345.611,2583.004,Surprise
1057,231.0716,397.3269,337.7282,0.038227,1.7665,286.7045,2967.81,Surprise
1058,198.925,590.1384,385.742,0.073881,1.310625,622.3706,2364.309,Surprise
1059,190.8375,384.1205,322.9513,0.036799,1.7095,1384.19,3732.592,Surprise
1060,190.6359,399.41,332.5205,0.021146,1.253625,1132.738,3556.617,Surprise
1061,181.3819,439.4572,342.3081,0.024141,1.310625,744.9151,2572.141,Surprise
1062,183.2477,399.2077,313.5264,0.047978,1.111188,1725.839,2214.623,Surprise
1063,216.8936,366.8661,325.3213,0.016816,1.495875,824.5839,2683.6,Surprise
1064,108.4753,386.0691,323.5543,0.014812,1.111188,2349.861,2917.531,Surprise
1065,187.4685,354.867,283.9611,0.048421,1.239375,794.5775,3238.034,Surprise
1066,182.0099,376.3841,322.835,0.030759,1.424625,1407.279,2682.765,Surprise
1067,199.8815,586.8581,354.1315,0.03124,1.153938,1076.517,2376.975,Surprise
1068,311.7934,440.5244,359.4378,0.024653,1.153938,1975.496,4341.756,Surprise
1069,291.8843,397.5915,349.2145,0.018709,1.239375,2504.145,4173.676,Surprise
1070,202.8231,409.9707,320.1283,0.010189,1.139688,2443.347,3118.79,Surprise
1071,155.7365,342.4574,279.1609,0.038761,1.324875,1053.373,2512.404,Surprise
1072,296.1633,402.2854,359.672,0.078908,0.85475,1531.404,1919.465,Surprise
1073,305.6548,418.8943,370.1939,0.066677,1.068438,1231.203,2574.714,Surprise
1074,305.6504,404.2478,373.9863,0.04827,1.410313,1239.485,2120.686,Surprise
1075,228.8496,386.383,324.9823,0.068478,0.983,1276.478,2617.634,Surprise
1076,186.8699,588.1657,440.7711,0.095591,1.282125,1713.648,4848.423,Surprise
1077,169.931,421.2986,323.8539,0.156141,1.196625,795.4216,2877.117,Surprise
1078,222.109,413.2302,339.7893,0.022542,0.983,2793.977,4184.867,Surprise
1079,209.7916,383.1343,318.1653,0.041325,1.0685,759.9131,2737.543,Surprise
1080,171.8149,415.572,364.3759,0.047579,1.239375,1446.467,2908.741,Surprise
1081,172.6466,426.2059,321.1843,0.037465,1.025688,910.7948,2618.005,Surprise
1082,204.1761,402.0714,330.102,0.024303,0.983,952.7489,3482.097,Surprise
1083,193.9312,370.4864,328.6189,0.046492,1.282125,1112.759,2765.469,Surprise
1084,296.1737,367.8136,344.9446,0.02333,1.068438,580.9582,2971.377,Surprise
1085,289.3746,417.8432,359.5923,0.019382,1.282125,2446.851,4706.921,Surprise
1086,98.5997,454.0346,337.1305,0.091855,1.410313,1241.75,1740.088,Surprise
1087,187.6947,374.0141,302.5393,0.058331,1.111188,856.6279,2583.889,Surprise
1088,193.47,378.2082,321.2378,0.05043,1.538563,1686.231,4506.567,Surprise
1089,180.6567,392.1424,320.9142,0.035488,1.367625,928.4251,2479.411,Surprise
1090,300.9034,404.3378,362.5153,0.029309,1.153938,2493.466,3817.575,Surprise
1091,220.0779,427.3948,364.1974,0.115077,1.153938,1143.136,2413.49,Surprise
1092,149.1358,411.7601,300.5868,0.041356,1.239375,622.1723,2583.413,Surprise
1093,336.8858,571.8962,413.4949,0.01303,1.196688,2474.129,4592.745,Surprise
1094,159.2669,425.2468,318.2712,0.027019,1.239375,2305.338,4322.449,Surprise
1095,208.4951,373.7537,310.9299,0.060756,0.940188,877.0739,2101.784,Surprise
1096,115.1415,434.006,341.3242,0.047905,1.111188,1459.889,3144.135,Surprise
1097,170.2345,553.3028,368.0998,0.026524,1.025688,1119.206,2957.37,Surprise
1098,304.533,461.4782,359.5826,0.064984,1.082688,1261.466,3543.501,Surprise
1099,222.4072,400.8575,322.5792,0.061001,1.196625,1115.528,3258.324,Surprise
1100,200.0915,382.9196,324.5639,0.070125,1.655938,1207.531,2523.094,Surprise
1101,166.8696,599.0684,356.4256,0.010533,1.6385,332.0624,2459.416,Surprise
1102,309.1099,468.2204,397.9599,0.021275,0.655375,354.9254,2752.465,Surprise
1103,242.7313,412.9244,363.7515,0.022871,1.146938,867.379,N/A,Surprise
1104,300.8537,586.9335,450.7238,0.044978,1.146938,558.4836,1930.309,Surprise
1105,299.8092,531.8038,401.4638,0.003045,1.146938,1026.741,2394.565,Surprise
1106,200.5372,534.9395,394.2242,0.002626,0.901125,1013.147,2547.691,Surprise
1107,229.7859,362.38,315.9752,0.007983,1.146938,539.3174,2844.174,Surprise
1108,220.8297,401.7704,331.8773,0.017404,0.901125,966.3574,2708.386,Surprise
1109,206.6837,375.5752,322.796,0.023435,1.065,681.5061,2995.8,Surprise
1110,300.7977,599.6273,416.9948,0.011836,0.983063,692.1971,2067.07,Surprise
1111,216.74,583.1168,405.7764,0.025506,0.901125,859.1314,3286.626,Surprise
1112,236.5769,429.7042,362.9875,0.030118,0.901125,1030.956,3196.225,Surprise
1113,289.6049,595.4813,436.741,0.010618,1.31075,1883.403,2341.148,Surprise
1114,227.9746,379.6205,332.6308,0.008245,1.228875,2070.492,3112.946,Surprise
1115,227.2736,585.1672,391.9735,0.019443,1.065,725.6325,3489.836,Surprise
1116,157.8353,522.7405,336.2496,0.006058,1.146938,944.5055,2813.162,Surprise
1117,223.5689,420.0734,358.6884,0.009605,1.474625,2097.726,2664.726,Surprise
1118,267.2846,354.8417,329.5953,0.012102,1.310813,314.3585,2661.616,Surprise
1119,299.7867,403.7382,364.8083,0.005832,1.228813,439.8936,2560.335,Surprise
1120,173.4887,371.7051,311.8491,0.007954,1.31075,2186.073,3462.778,Surprise
1121,186.1804,441.0201,340.8643,0.020611,1.065,1200.046,1906.775,Surprise
1122,248.1379,560.1868,442.1405,0.006367,1.392688,1293.481,3132.718,Surprise
1123,299.0189,462.8213,385.6053,0.01436,0.901125,1123.47,3052.654,Surprise
1124,258.6879,385.462,343.0967,0.017597,1.310813,1479.191,2395.875,Surprise
1125,190.5382,361.1461,303.7446,0.007798,1.88425,1746.468,3470.322,Surprise
1126,167.726,510.4401,340.1427,0.010838,1.228875,1027.252,3316.858,Surprise
1127,146.9249,554.2566,309.4815,0.013462,1.474625,1337.326,3758.515,Surprise
1128,247.0013,450.2812,342.3733,0.003587,1.556563,1243.204,4415.392,Surprise
1129,202.6939,395.5006,317.0315,0.018113,1.6385,2212.301,4257.31,Surprise
1130,224.1038,562.7943,387.7068,0.022202,1.310813,804.1551,4487.611,Surprise
1131,197.2361,416.4059,311.7556,0.037404,1.556563,782.5898,1298.937,Surprise
1132,257.5871,464.5307,374.0959,0.058937,1.556563,1023.495,4911.597,Surprise
1133,206.9403,481.1185,385.4555,0.021899,1.884188,1122.066,2941.89,Surprise
1134,360.825,592.7266,417.8154,0.042348,1.228875,1513.028,3299.591,Surprise
1135,275.7441,445.0898,341.9065,0.006795,1.228875,2061.528,3433.222,Surprise
1136,98.10231,510.2353,291.7644,0.013211,1.802313,1849.512,3369.363,Surprise
1137,220.1183,354.037,309.8998,0.025318,1.065,955.5425,3080.307,Surprise
1138,158.1164,510.4199,332.5523,0.026979,1.556563,1960.797,4431.241,Surprise
1139,189.1633,455.1278,324.2959,0.027464,1.638438,2621.408,5077.18,Surprise
1140,287.8424,397.7943,367.3244,0.016685,1.146938,1822.16,3543.163,Surprise
1141,163.3576,574.9317,388.6485,0.026232,1.146938,657.1558,2587.477,Surprise
1142,226.8554,489.2122,365.3864,0.083429,1.146938,958.9546,2696.129,Surprise
1143,314.3047,389.1495,364.2907,0.004794,0.983063,2613.038,3592.234,Surprise
1144,101.9092,544.703,452.1196,0.014811,1.474625,1748.327,4010.895,Surprise
1145,210.4684,556.9245,392.493,0.023726,1.146938,630.4502,3742.461,Surprise
1146,202.7379,457.699,334.0669,0.034703,1.31075,1821.47,4107.986,Surprise
1147,155.5858,436.4966,304.3077,0.019529,1.310813,1178.063,3457.76,Surprise
1148,317.8151,510.866,397.7442,0.01711,1.474625,1695.832,N/A,Surprise
1149,118.9202,456.3138,324.717,0.037765,0.983063,1827.323,4676.173,Surprise
1150,159.6109,491.3408,321.5933,0.033188,1.228875,1328.909,1953.182,Surprise
1151,232.638,565.8964,423.3798,0.005148,1.726375,2547.972,3171.747,Surprise
1152,398.476,561.3606,468.7299,0.028759,1.233063,1083.701,2174.943,Surprise
1153,301.755,593.162,429.8582,0.004206,1.561938,766.3241,2434.49,Surprise
1154,388.5992,519.3227,465.2924,0.014116,1.233125,1280.039,3110.922,Surprise
1155,291.3947,423.9808,340.4868,0.00067,1.315313,1812.415,2871.36,Surprise
1156,238.3178,580.478,437.7951,0.002338,1.233125,2451.918,4629.31,Surprise
1157,302.2054,599.7737,432.9673,0.010264,1.972938,1661.101,3655.974,Surprise
1158,231.436,587.6849,397.8796,0.015397,1.3975,1184.915,2547.334,Surprise
1159,215.3191,594.9048,434.4514,0.026223,0.924813,618.5173,2898.638,Surprise
1160,230.5184,598.3199,392.6443,0.006713,1.150938,944.5135,2560.485,Surprise
1161,221.1008,593.4616,406.0704,0.005117,1.47975,1020.612,2803.839,Surprise
1162,200.0719,572.5581,434.3114,0.007877,1.315313,902.3708,2406.996,Surprise
1163,397.5287,545.4393,495.8868,0.00274,1.068688,910.2172,2270.011,Surprise
1164,293.16,508.0714,436.8331,0.005558,1.150938,475.0743,3026.015,Surprise
1165,238.215,599.4086,378.0956,0.010421,1.150938,1228.721,3385.247,Surprise
1166,426.06,469.6627,450.4211,0.019353,0.739813,971.8121,2572.925,Surprise
1167,221.9309,598.8938,458.5707,0.014582,1.561938,1763.329,3459.283,Surprise
1168,201.2819,435.3989,351.2431,0.005549,1.233063,474.7609,2805.311,Surprise
1169,270.9156,489.6187,421.5767,0.004661,0.90425,874.2007,2377.22,Surprise
1170,235.5294,595.0038,431.1838,0.001511,1.315313,500.8784,2879.379,Surprise
1171,191.2308,586.9663,371.8707,0.005577,0.986438,932.1573,2652.769,Surprise
1172,236.3011,577.7496,439.9607,0.010052,1.233125,938.9599,2558.694,Surprise
1173,311.5931,598.8362,404.6323,0.005401,0.863188,919.1759,1438.891,Surprise
1174,308.2887,534.2355,436.5732,0.008493,1.150938,439.9104,2414.492,Surprise
1175,193.6896,595.5047,371.5174,0.008014,0.9865,1258.712,2221.744,Surprise
1176,266.3422,546.5055,428.0146,0.011574,1.233125,1082.664,2721.768,Surprise
1177,199.872,518.9582,407.4461,0.015945,1.315313,588.0157,1539.125,Surprise
1178,308.5527,575.8406,475.5189,0.003173,1.150875,2464.996,4597.332,Surprise
1179,158.1224,584.1404,352.7003,0.010543,1.315313,2816.711,4360.806,Surprise
1180,301.3449,593.9481,435.0969,0.010686,1.150875,807.3434,1930.883,Surprise
1181,200.2439,598.7587,391.133,0.015988,1.315313,1355.549,4009.644,Surprise
1182,205.8015,598.9818,387.3972,0.013728,1.561938,753.1634,2767.946,Surprise
1183,217.8759,582.1219,468.6461,0.005669,1.068688,727.3644,2449.583,Surprise
1184,302.6924,599.6744,462.2376,0.007814,0.9865,784.5847,2093.318,Surprise
1185,310.2151,596.9127,421.9483,0.00261,1.561938,711.6077,2910.535,Surprise
1186,257.4752,579.7292,439.328,0.006104,1.233125,775.2038,2359.587,Surprise
1187,222.071,581.6322,359.9228,0.042079,1.233125,484.771,2677.573,Surprise
1188,184.4482,546.3702,424.9715,0.015851,1.233125,994.6136,2198.668,Surprise
1189,225.4187,598.0621,394.3096,0.020435,1.150938,718.1427,1418.478,Surprise
1190,302.4621,595.5587,455.4557,0.006874,1.479688,867.72,2862.909,Surprise
1191,309.4648,596.5108,441.8995,0.004556,1.479688,665.9406,2776.431,Surprise
1192,274.7112,598.4857,492.9522,0.009965,1.233063,321.7497,2754.731,Surprise
1193,318.7907,422.3462,356.6435,0.001277,1.315313,2345.96,4858.484,Surprise
1194,382.47,498.2335,443.7131,0.010083,1.233125,472.8991,2498.93,Surprise
1195,290.2719,539.8343,432.9053,0.011553,1.233063,1030.631,2342.207,Surprise
1196,251.3796,567.5593,445.3316,0.004014,1.150875,876.4787,3176.987,Surprise
1197,214.1137,569.7294,448.3515,0.007032,1.315375,884.0853,2369.354,Surprise
1198,408.4576,576.374,501.0715,0.015045,1.150875,1325.426,2743.674,Surprise
1199,235.8013,490.2797,381.3927,0.019961,1.315313,977.0959,2128.502,Surprise
1200,221.7517,571.2101,381.2951,0.010441,1.534563,890.0893,2107.09,Surprise
1201,241.4704,497.3309,418.185,0.026533,1.294375,453.1495,3251.606,Surprise
1202,355.0645,597.6462,498.6057,0.02575,1.3705,1083.265,2372.973,Surprise
1203,298.6056,591.6534,417.0803,0.048441,1.522813,688.4598,2288.442,Surprise
1204,312.3748,595.4788,400.0867,0.029376,1.522813,539.9745,2341.038,Surprise
1205,343.7058,597.7903,452.4976,0.012661,1.522813,1776.738,3445.454,Surprise
1206,296.3984,593.4801,399.8312,0.021766,1.446625,991.3616,2820.245,Surprise
1207,341.8283,572.1799,427.4646,0.047042,1.522813,2820.927,4704.06,Surprise
1208,308.3695,589.5231,423.3118,0.049442,1.675125,924.513,3893.253,Surprise
1209,288.5084,583.8471,419.2213,0.067046,1.522813,1078.49,2019.354,Surprise
1210,240.1956,596.519,404.3809,0.008994,0.970813,1198.95,4248.932,Surprise
1211,258.9668,584.5291,407.1691,0.085069,1.599,1799.791,3471.678,Surprise
1212,246.1362,597.1974,381.6725,0.020807,1.370563,265.8654,2737.453,Surprise
1213,300.8975,405.7962,365.4179,0.003002,1.713188,612.5244,2697.189,Surprise
1214,263.1432,567.834,444.3067,0.045675,1.370563,526.1716,3200.367,Surprise
1215,269.9653,592.7957,374.3173,0.064291,1.313438,1784.989,3897.501,Surprise
1216,300.5983,594.3454,437.4109,0.0197,1.522813,742.2244,3577.114,Surprise
1217,248.3262,595.5599,350.9459,0.030202,1.541875,1417.5,1848.573,Surprise
1218,300.1788,594.5992,438.3273,0.013326,1.770313,1588.345,3493.152,Surprise
1219,284.941,574.3283,445.8709,0.013455,1.504063,543.8352,3326.211,Surprise
1220,273.9146,591.1188,358.9388,0.021812,1.099125,676.8417,2857.013,Surprise
1221,248.2991,598.0916,396.9725,0.010662,1.713188,1545.613,3513.85,Surprise
1222,301.882,558.5687,386.8396,0.004656,1.427625,1808.889,3487.416,Surprise
1223,303.5147,592.2701,409.0215,0.030956,1.598938,1094.993,3161.59,Surprise
1224,345.1251,569.3973,439.4813,0.017583,1.48475,444.0555,2827.549,Surprise
1225,224.6745,597.9678,415.9339,0.026565,1.927313,1956.538,4125.524,Surprise
1226,257.2402,591.1867,394.7497,0.020434,1.598938,2002.586,3829.732,Surprise
1227,231.0968,585.97,415.1597,0.008492,1.656063,1616.329,3305.912,Surprise
1228,245.6429,596.7713,435.6076,0.008188,1.541875,1332.706,3451.246,Surprise
1229,229.1003,595.8226,408.8685,0.013343,1.3705,2626.642,4149.726,Surprise
1230,298.931,595.8534,430.096,0.04028,1.598938,1079.931,3402.083,Surprise
1231,307.2955,585.7541,432.7364,0.056727,1.598938,1388.638,3906.523,Surprise
1232,293.1048,580.1341,398.5601,0.069705,1.598938,985.4423,3331.898,Surprise
1233,302.0923,596.8715,411.2384,0.03827,1.427625,954.885,1899.394,Surprise
1234,300.9395,596.4091,473.936,0.008883,1.199188,1413.914,3646.99,Surprise
1235,304.879,575.7236,437.9184,0.005054,1.370563,1329.897,2090.698,Surprise
1236,260.5053,569.852,379.9773,0.013265,1.313438,1425.543,2423.525,Surprise
1237,286.7832,568.3648,382.316,0.025085,1.541813,1848.93,4207.936,Surprise
1238,227.0834,586.2868,383.7656,0.012544,1.656063,3377.477,5004.167,Surprise
1239,281.7269,568.74,373.8313,0.041598,1.48475,820.7786,3147.738,Surprise
1240,290.3081,596.3902,455.5549,0.023382,1.598938,1542.763,3654.828,Surprise
1241,298.8371,587.2066,410.6753,0.019193,1.48475,1836.237,4341.788,Surprise
1242,300.031,589.8026,413.5302,0.021313,1.541813,2206.729,4488.621,Surprise
1243,290.8375,580.7051,385.029,0.020649,1.427625,1411.252,3406.661,Surprise
1244,334.738,529.0478,399.3776,0.001881,1.427625,2580.479,3727.017,Surprise
1245,282.608,505.2592,406.1377,0.046732,1.598938,2319.29,4656.912,Surprise
1246,276.3459,587.694,373.6627,0.009085,1.446688,2337.16,4411.442,Surprise
1247,233.5915,595.4183,395.9881,0.012327,1.522813,1474.732,3630.779,Surprise
1248,308.1764,599.2709,447.3073,0.013301,1.598938,457.9051,3150.062,Surprise
1249,283.6458,546.5511,356.4548,0.007333,1.370563,970.6462,3234.007,Surprise
1250,298.9661,599.5829,410.9598,0.024063,1.675063,515.5702,3044.366,Surprise
1251,149.2732,371.4028,240.3168,0.064306,2.8685,1632.689,3027.346,Disgust
1252,134.9966,290.4065,223.0056,0.011533,1.955813,113.2141,2494.886,Disgust
1253,117.4364,484.0078,295.8501,0.049819,1.76025,188.5849,2249.196,Disgust
1254,84.45249,347.5084,245.9755,0.016158,1.825438,627.4822,1848.918,Disgust
1255,101.3469,278.2338,203.3466,0.034421,1.825438,229.3439,2912.072,Disgust
1256,116.3058,373.3698,223.5487,0.012393,1.695,1689.21,3583.04,Disgust
1257,227.4168,458.8479,270.9641,0.018967,1.906938,593.5015,2731.402,Disgust
1258,116.5851,322.264,230.9115,0.005546,2.053625,204.3987,2230.245,Disgust
1259,75.49032,332.8527,251.0723,0.022113,2.053625,1658.239,4340.819,Disgust
1260,137.8229,321.6639,215.859,0.038449,1.975125,1119.301,3037.297,Disgust
1261,137.6224,271.1564,203.2877,0.028748,1.87025,164.2681,4007.014,Disgust
1262,119.8085,354.1109,214.0809,0.035772,2.004688,223.4033,2295.162,Disgust
1263,114.5006,274.3354,197.6773,0.022853,1.906938,2218.426,4280.293,Disgust
1264,76.79404,484.5858,257.9426,0.115592,2.20025,203.0073,2307.637,Disgust
1265,78.72586,218.3008,178.5714,0.043517,1.858,2109.628,4224.908,Disgust
1266,130.9361,478.4878,291.9723,0.035308,2.004688,326.6068,3232.762,Disgust
1267,77.78825,442.8563,312.6216,0.060096,2.298063,2895.363,5172.771,Disgust
1268,127.8723,555.4014,235.2048,0.012393,2.053563,1241.377,3669.333,Disgust
1269,132.8972,456.9088,265.0819,0.029093,1.858,2899.806,4528.317,Disgust
1270,135.674,465.3503,304.6141,0.042204,1.826938,349.4511,2560.2,Disgust
1271,103.0236,588.1678,195.2282,0.016902,1.955813,372.3526,1880.423,Disgust
1272,105.7425,480.1956,259.1469,0.013365,1.439375,807.5912,1897.692,Disgust
1273,129.1273,573.3034,253.9947,0.031812,1.809125,226.2965,2246.977,Disgust
1274,75.54849,304.3773,192.6274,0.022126,2.591438,2703.515,4825.071,Disgust
1275,126.6588,465.702,314.3669,0.028761,1.760188,2460.232,3586.668,Disgust
1276,147.479,296.7356,216.1114,0.030274,1.711313,452.5963,3202.469,Disgust
1277,136.1475,569.8969,278.3346,0.038239,2.347,1741.666,3443.107,Disgust
1278,131.0286,579.4546,252.1914,0.033845,1.934438,197.5976,2589.188,Disgust
1279,120.6199,263.212,196.456,0.031263,1.76025,2202.364,N/A,Disgust
1280,134.1308,214.0141,175.8364,0.035399,1.975125,177.4755,2223.407,Disgust
1281,131.8225,476.1819,325.8204,0.04647,1.662438,1054.822,2871.139,Disgust
1282,89.81043,317.6697,230.9494,0.036897,1.711375,587.9427,3619.519,Disgust
1283,139.512,246.3788,197.7766,0.016677,2.151375,1523.893,3863.749,Disgust
1284,180.7369,477.2126,284.214,0.017324,1.662438,1188.922,2675.608,Disgust
1285,160.3298,526.0452,341.9561,0.014092,1.809125,1104.944,2225.163,Disgust
1286,161.6973,536.2483,349.6396,0.030705,1.906875,1257.679,5058.367,Disgust
1287,83.6244,437.4371,309.9223,0.051486,1.760188,2695.995,3647.703,Disgust
1288,123.7528,379.7016,235.4525,0.046393,2.004688,1588.634,3761.031,Disgust
1289,126.7571,440.0152,245.5211,0.024892,1.858063,4363.483,4873.386,Disgust
1290,80.59134,474.0843,312.4085,0.060017,1.678875,4013.521,4735.539,Disgust
1291,97.50343,286.7873,229.8114,0.042768,1.906875,2200.942,4101.785,Disgust
1292,113.5348,287.5623,210.0826,0.023191,1.955813,191.2538,3000.68,Disgust
1293,162.342,575.0063,420.8065,0.052653,1.542875,2064.893,3490.152,Disgust
1294,135.4653,397.9893,246.2441,0.028033,2.004688,2215.321,4212.601,Disgust
1295,184.4105,572.5866,290.002,0.03879,1.906938,3538.83,4218.193,Disgust
1296,155.8367,476.9517,258.403,0.031914,1.906938,3416.72,4918.246,Disgust
1297,149.0655,573.1761,267.8772,0.034962,1.955813,1083.039,3183.19,Disgust
1298,109.6472,363.2357,203.6998,0.024213,1.858063,1324.243,3502.641,Disgust
1299,154.7344,357.8828,256.3907,0.020322,1.6135,1145.576,3741.936,Disgust
1300,164.0155,289.331,226.2744,0.037477,2.271375,730.1843,2329.368,Disgust
1301,143.8941,310.9082,246.4798,0.006911,60,1373.908,3338.576,Disgust
1302,214.777,355.4655,290.2395,0.024009,60,1146.83,3141.791,Disgust
1303,192.2056,356.5973,291.8906,0.020184,60,703.9385,2549.146,Disgust
1304,198.9758,328.0881,279.314,0.022691,60,1981.217,4656.767,Disgust
1305,185.459,327.5443,273.9472,0.026791,60,1770.561,3944.199,Disgust
1306,145.3858,587.1456,292.7267,0.003114,60,1433.204,3372.119,Disgust
1307,243.0182,329.4389,288.0728,0.070445,60,2089.181,4607.389,Disgust
1308,198.1536,370.279,302.0708,0.096391,60,1653.603,3842.127,Disgust
1309,217.7546,298.7179,255.6337,0.01897,60,1470.759,3530.916,Disgust
1310,206.3727,479.0507,406.953,0.008554,60,2079.18,4211.598,Disgust
1311,192.5596,337.0951,270.3296,0.028187,60,2056.919,3961.88,Disgust
1312,207.007,354.4217,286.4048,0.092335,60,596.7346,2426.87,Disgust
1313,195.0368,315.3731,258.2678,0.034681,60,938.9302,2927.379,Disgust
1314,200.4855,340.491,264.4375,0.010641,60,2348.543,4803.252,Disgust
1315,202.4541,342.7962,268.2042,0.021752,60,2119.189,4176.956,Disgust
1316,195.5062,311.2797,256.6233,0.018423,60,2262.895,4426.373,Disgust
1317,92.04776,520.1894,292.2494,0.113946,60,2072.105,4149.952,Disgust
1318,241.9279,443.4013,332.0953,0.016389,60,1784.572,3346.04,Disgust
1319,97.32349,300.6403,233.4422,0.011265,60,1501.091,3325.776,Disgust
1320,230.3124,371.5088,302.066,0.01664,60,555.2758,2505.683,Disgust
1321,234.6948,413.1973,303.9167,0.059061,60,2107.275,4428.887,Disgust
1322,200.0669,435.3639,269.7674,0.015901,60,1387.067,3592.541,Disgust
1323,236.789,395.0696,278.7809,0.028596,60,1740.285,3545.611,Disgust
1324,188.9447,278.1909,244.0925,0.025482,60,2067.18,4305.362,Disgust
1325,188.2,414.293,285.5913,0.008299,60,1439.189,3625.534,Disgust
1326,250.0434,425.5662,312.3529,0.05228,60,1902.932,3573.641,Disgust
1327,162.9334,553.0655,276.9692,0.020783,60,2261.307,4385.092,Disgust
1328,254.1051,458.8094,351.661,0.014108,60,1976.793,3540.185,Disgust
1329,170.9121,324.952,276.6036,0.006358,60,1456.33,3668.175,Disgust
1330,263.8839,430.4304,336.9231,0.012665,60,1326.28,3345.392,Disgust
1331,120.6113,333.9248,226.8358,0.005633,60,1836.25,3656.503,Disgust
1332,112.6351,334.2516,238.1007,0.031536,60,1986.911,4093.805,Disgust
1333,172.4439,352.3936,283.6208,0.013479,60,2079.496,4245.929,Disgust
1334,87.86934,377.7869,276.3868,0.019841,60,1693.302,3535.841,Disgust
1335,205.9209,366.9063,316.2344,0.024802,60,1222.752,3075,Disgust
1336,110.4921,485.5914,342.9568,0.021076,60,1757.923,3541.347,Disgust
1337,203.7062,347.8463,290.0054,0.068752,60,1798.989,3855.963,Disgust
1338,168.5982,339.9041,268.3898,0.025006,60,1766.834,3613.523,Disgust
1339,185.9097,351.1353,278.2293,0.085188,60,2588.74,5244.121,Disgust
1340,193.6748,315.2822,291.0476,0.005557,60,2133.375,4229.211,Disgust
1341,258.7961,446.4143,334.4794,0.007189,60,1972.673,4441.373,Disgust
1342,185.7722,312.7491,258.8541,0.026079,60,1627.72,3358.232,Disgust
1343,80.05582,366.0709,194.8693,0.003871,60,1996.642,4252.642,Disgust
1344,240.2283,323.4152,275.4303,0.012118,60,1745.103,3644.11,Disgust
1345,214.5432,318.5455,275.4419,0.015763,60,2156.599,3904.56,Disgust
1346,169.4762,346.683,269.3488,0.017068,60,1753.064,3801.717,Disgust
1347,140.3071,447.2507,305.0839,0.009826,60,2066.77,4098.175,Disgust
1348,181.8602,375.3483,277.8764,0.012129,60,1826.018,3615.67,Disgust
1349,91.86315,416.9287,284.5325,0.011045,60,1457.888,3790.542,Disgust
1350,208.3458,397.981,294.2494,0.024249,60,1917.72,4005.822,Disgust
1351,167.2939,348.3596,259.2778,0.008865,1.06625,2516.327,4688.812,Disgust
1352,148.7389,235.5654,208.3902,0.008042,1.14825,1111.777,3565.144,Disgust
1353,145.042,178.8767,165.6336,0.001325,0.820188,2350.509,3757.714,Disgust
1354,198.2077,249.8469,225.0976,0.004532,1.31225,1771.881,4181.216,Disgust
1355,167.078,598.742,288.6666,0.019695,1.14825,2202.481,3853.948,Disgust
1356,135.3891,331.7067,239.7034,0.015564,1.14825,1503.374,3252.467,Disgust
1357,113.9701,281.1363,192.8774,0.001873,1.558375,804.4776,3847.737,Disgust
1358,141.7257,233.2994,202.0326,0.008902,0.984188,614.4274,3793.861,Disgust
1359,166.1702,248.7523,208.4698,0.018517,1.14825,2118.541,4085.01,Disgust
1360,110.9039,272.981,226.2589,0.011247,0.984188,1119.837,1445.06,Disgust
1361,138.56,315.0011,262.25,0.014453,0.820188,141.1958,2388.025,Disgust
